LineCode,StationCode,CompanyName,LineName,StationName,Note,CompanyName_en,LineName_en,StationName_en
e1f,b1e,"大阪市交通局",,"本町",,"Osaka Municipal Transportation Bureau",,"Honchō"
e1f,b1f,"大阪市交通局",,"北久宝寺町",,"Osaka Municipal Transportation Bureau",,"Kitakyūhouji-chō"
e1f,b20,"大阪市交通局",,"京町堀",,"Osaka Municipal Transportation Bureau",,"Kyōmachibori"
e1f,b21,"大阪市交通局",,"茨田大宮第二住宅前",,"Osaka Municipal Transportation Bureau",,"Mattaōmiya dai ni jūtaku mae"
e1f,b22,"大阪市交通局",,"西久宝寺",,"Osaka Municipal Transportation Bureau",,"Nishikyūhouji"
e1f,b23,"大阪市交通局",,"久宝寺口",,"Osaka Municipal Transportation Bureau",,"Kyūhouji kuchi"
e1f,b24,"大阪市交通局",,"久宝寺六丁目",,"Osaka Municipal Transportation Bureau",,"Kyūhouji roku-chōme"
e1f,b27,"大阪市交通局",,"加島駅前",,"Osaka Municipal Transportation Bureau",,"Kashima ekimae"
e1f,b29,"大阪市交通局",,"西三国小学校",,"Osaka Municipal Transportation Bureau",,"Nishimikuni shōgakkō"
e1f,b2a,"大阪市交通局",,"南港中三丁目",,"Osaka Municipal Transportation Bureau",,"Nankōnaka sanchōme"
e1f,b2b,"大阪市交通局",,"西三国二丁目",,"Osaka Municipal Transportation Bureau",,"Nishimikuni nichōme"
e1f,b2c,"大阪市交通局",,"西三国三丁目",,"Osaka Municipal Transportation Bureau",,"Nishimikuni sanchōme"
e1f,b2d,"大阪市交通局",,"三国駅",,"Osaka Municipal Transportation Bureau",,Sangokueki
e1f,c0f,"大阪市交通局",,"豊崎六丁目","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Toyosaki roku-chōme"
e1f,c10,"大阪市交通局",,"府立中津養護学校","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Furitsu Nakatsu yōgo gakkō"
e1f,c11,"大阪市交通局",,"中津三丁目","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Nakatsu sanchōme"
e1f,c12,"大阪市交通局",,"北スポーツセンター","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Kita supōtsusentā"
e1f,c13,"大阪市交通局",,"中津第二住宅","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Nakatsu dai ni jūtaku"
e1f,c14,"大阪市交通局",,"天満中学校","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"天満中学校"
e1f,c15,"大阪市交通局",,"中崎一丁目","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Nakazaki ichi-chōme"
e1f,c16,"大阪市交通局",,"地下鉄中崎町","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Chikatetsu Nakazaki-chō"
e1f,c17,"大阪市交通局",,"本庄西一丁目","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Honjōnishi ichi-chōme"
e1f,c18,"大阪市交通局",,"本庄西","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Honjōnishi"
e1f,c19,"大阪市交通局",,"豊崎小学校","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Toyosaki shōgakkō"
e1f,c1a,"大阪市交通局",,"豊崎","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,Toyosaki
e1f,c1b,"大阪市交通局",,"北野","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,Kitano
e1f,c1c,"大阪市交通局",,"新梅田シティ","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Shin Umeda shiti"
e1f,c1d,"大阪市交通局",,"大淀中一丁目南","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Ōyodonaka ichi-chōme minami"
e1f,c1e,"大阪市交通局",,"ＡＢＣ公園","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"ABC kōen"
e1f,c1f,"大阪市交通局",,"浦江公園","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"浦江公園"
e1f,c20,"大阪市交通局",,"大淀南三丁目","赤バス長柄東～大淀中ルート","Osaka Municipal Transportation Bureau",,"Ōyodominami sanchōme"
e1f,c21,"大阪市交通局",,"十三中学校","赤バス区役所～加島駅ルート","Osaka Municipal Transportation Bureau",,"Jū san chūgakkō"
e1f,c22,"大阪市交通局",,"中央公園","赤バス区役所～加島駅ルート","Osaka Municipal Transportation Bureau",,"Chūōkōen"
e1f,c23,"大阪市交通局",,"都島南通二丁目東","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Miyakojimaminamidōri ni chōmehigashi"
e1f,c24,"大阪市交通局",,"都島中通二丁目東","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Miyakojimanakadōri ni chōmehigashi"
e1f,c25,"大阪市交通局",,"内代町二丁目","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Uchindai machinichōme"
e1f,c26,"大阪市交通局",,"内代小学校","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Uchindai shōgakkō"
e1f,c27,"大阪市交通局",,"内代町四丁目","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Uchindai-chō yonchōme"
e1f,c28,"大阪市交通局",,"友渕町一丁目南","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Tomobuchi machiitchōme minami"
e1f,c29,"大阪市交通局",,"友渕町一丁目北","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Tomobuchi machiitchōme kita"
e1f,c2a,"大阪市交通局",,"友渕小学校","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Tomobuchishōgakkō"
e1f,c2b,"大阪市交通局",,"毛馬町一丁目","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Kema machiitchōme"
e1f,c2c,"大阪市交通局",,"淀川小学校","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Yodogawa shōgakkō"
e1f,c2d,"大阪市交通局",,"毛馬中央公園","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Kema Chūōkōen"
e1f,c2e,"大阪市交通局",,"桜宮高校","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Sakuramiya kōkō"
e1f,c2f,"大阪市交通局",,"大東町三丁目","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Daitōmachi sanchōme"
e1f,c30,"大阪市交通局",,"都島中通二丁目西","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Miyakojimanakadōri nichōme nishi"
e1f,c31,"大阪市交通局",,"都島南通二丁目","赤バス京橋駅～毛馬ルート","Osaka Municipal Transportation Bureau",,"Miyakojimaminamidōri nichōme"
e1f,c33,"大阪市交通局",,"福島二丁目","赤バス福島ループ","Osaka Municipal Transportation Bureau",,"Fukushimanichōme"
e1f,c34,"大阪市交通局",,"福島三丁目","赤バス福島ループ","Osaka Municipal Transportation Bureau",,"Fukushima sanchōme"
e1f,c35,"大阪市交通局",,"玉川四丁目南","赤バス福島ループ","Osaka Municipal Transportation Bureau",,"Tamagawa yonchōme minami"
e1f,c36,"大阪市交通局",,"玉川四丁目","赤バス福島ループ","Osaka Municipal Transportation Bureau",,"Tamagawa yonchōme"
e1f,c37,"大阪市交通局",,"大開三丁目","おおひらきさんちょうめ　赤バス福島ループ","Osaka Municipal Transportation Bureau",,"Ōhiraki sanchōme"
e1f,c38,"大阪市交通局",,"海老江西小学校","赤バス福島ループ","Osaka Municipal Transportation Bureau",,"Ebie Nishishōgakkō"
e1f,c39,"大阪市交通局",,"春日出中一丁目","赤バス此花ループ","Osaka Municipal Transportation Bureau",,"Kasugadenaka ichi-chōme"
e1f,c3a,"大阪市交通局",,"梅香","赤バス此花ループ","Osaka Municipal Transportation Bureau",,"Baikō"
e1f,c3b,"大阪市交通局",,"春日出中","かすがでなか　赤バス此花ループ","Osaka Municipal Transportation Bureau",,Kasugadenaka
e1f,c3c,"大阪市交通局",,"朝日神明社","赤バス此花ループ","Osaka Municipal Transportation Bureau",,Asahishinmeisha
e1f,c3d,"大阪市交通局",,"春日出南公園","赤バス此花ループ","Osaka Municipal Transportation Bureau",,"Kasugademinami kōen"
e1f,c3e,"大阪市交通局",,"春日出南","赤バス此花ループ","Osaka Municipal Transportation Bureau",,Kasugademinami
e1f,c3f,"大阪市交通局",,"梅香三丁目","赤バス此花ループ","Osaka Municipal Transportation Bureau",,"Baikō sanchōme"
e1f,c40,"大阪市交通局",,"北市民病院","赤バス此花ループ","Osaka Municipal Transportation Bureau",,"Kitashiminbyōin"
e1f,c41,"大阪市交通局",,"安治川トンネル北","赤バス此花ループ","Osaka Municipal Transportation Bureau",,"Ajigawa ton'neru kita"
e1f,c42,"大阪市交通局",,"五条公園","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Gojō kōen"
e1f,c43,"大阪市交通局",,"天王寺区役所","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Ten'nōji kuyakusho"
e1f,c44,"大阪市交通局",,"石ヶ辻町南","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Ishi ~ke tsujichō minami"
e1f,c45,"大阪市交通局",,"石ヶ辻町","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Ishi ~ke tsujichō"
e1f,c46,"大阪市交通局",,"石ヶ辻町北","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Ishi ~ke tsujichō kita"
e1f,c47,"大阪市交通局",,"天王寺区民センター","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Ten'nōji kumin sentā"
e1f,c48,"大阪市交通局",,"生玉寺町","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,Ikutamateramachi
e1f,c49,"大阪市交通局",,"生國魂神社","いくたまじんじゃ　赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,Ikukunitamajinja
e1f,c4a,"大阪市交通局",,"下寺町一丁目","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Shimodera machiitchōme"
e1f,c4b,"大阪市交通局",,"下寺町二丁目","赤バス天王寺ループ","Osaka Municipal Transportation Bureau",,"Shimoderachō nichōme"
e1f,c4c,"大阪市交通局",,"空堀町","赤バス中央ループ","Osaka Municipal Transportation Bureau",,"Karahori-chō"
e1f,c4d,"大阪市交通局",,"菅原二丁目","赤バス西淡路～区役所ルート","Osaka Municipal Transportation Bureau",,"Sugawara nichōme"
e1f,c4e,"大阪市交通局",,"菅原二丁目西","廃止","Osaka Municipal Transportation Bureau",,"Sugawara nichōme nishi"
e1f,c4f,"大阪市交通局",,"深江南二丁目","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Fukaeminami nichōme"
e1f,c50,"大阪市交通局",,"地下鉄今里東","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Chikatetsu Imazato azuma"
e1f,c53,"大阪市交通局",,"地下鉄新深江西","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Chikatetsu Shinfukae nishi"
e1f,c54,"大阪市交通局",,"神路大橋","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Kamiji ōhashi"
e1f,c55,"大阪市交通局",,"中道二丁目","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Chūdō nichōme"
e1f,c56,"大阪市交通局",,"東成スポーツセンター","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Higashinari supōtsusentā"
e1f,c57,"大阪市交通局",,"森之宮東","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Morinomiya azuma"
e1f,c58,"大阪市交通局",,"中道四丁目","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Chūdō yonchōme"
e1f,c5a,"大阪市交通局",,"東成税務署","赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,"Higashinari zeimusho"
e1f,c5b,"大阪市交通局",,"東小橋北","ひがしおばせきた　赤バス東成環状ルート","Osaka Municipal Transportation Bureau",,Higashiobasekita
e1f,c5d,"大阪市交通局",,"新今里三丁目","赤バス生野北ループ","Osaka Municipal Transportation Bureau",,"Shin'imazato sanchōme"
e1f,c5e,"大阪市交通局",,"生野中央病院","赤バス生野北ループ","Osaka Municipal Transportation Bureau",,"Ikuno Chūōbyōin"
e1f,c5f,"大阪市交通局",,"巽北一丁目北","赤バス生野北ループ","Osaka Municipal Transportation Bureau",,"Tatsumikita ichi-chōme kita"
e1f,c60,"大阪市交通局",,"巽北三丁目","赤バス生野北ループ","Osaka Municipal Transportation Bureau",,"Tatsumikita sanchōme"
e1f,c61,"大阪市交通局",,"巽北三丁目東","赤バス生野北ループ","Osaka Municipal Transportation Bureau",,"Tatsumikita sanchōme azuma"
e1f,c62,"大阪市交通局",,"烏ヶ辻一丁目","赤バス生野ループ","Osaka Municipal Transportation Bureau",,"Karasugatsuji ichi-chōme"
e1f,d00,"大阪市交通局",,"巽公園","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"巽公園"
e1f,d01,"大阪市交通局",,"巽西二丁目","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminishi nichōme"
e1f,d02,"大阪市交通局",,"巽西二丁目南","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminishi nichōme minami"
e1f,d03,"大阪市交通局",,"巽中二丁目","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminaka nichōme"
e1f,d04,"大阪市交通局",,"巽中四丁目","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminaka yonchōme"
e1f,d05,"大阪市交通局",,"巽中三丁目","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminaka sanchōme"
e1f,d06,"大阪市交通局",,"巽中三丁目北","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminaka sanchōmekita"
e1f,d07,"大阪市交通局",,"巽西三丁目","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tatsuminishi sanchōme"
e1f,d08,"大阪市交通局",,"田島会館","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Tajima kaikan"
e1f,d09,"大阪市交通局",,"公園南矢田一丁目北","赤バス東住吉南ループ","Osaka Municipal Transportation Bureau",,"Kōenminamiyata ichi-chōme kita"
e1f,d0a,"大阪市交通局",,"林寺小学校","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"Hayashiji shōgakkō"
e1f,d0b,"大阪市交通局",,"桃谷高校","赤バス生野南ループ","Osaka Municipal Transportation Bureau",,"桃谷高校"
e1f,d0c,"大阪市交通局",,"公園南矢田一丁目東","赤バス東住吉南ループ","Osaka Municipal Transportation Bureau",,"Kōenminamiyata ichi chōmehigashi"
e1f,d0d,"大阪市交通局",,"今福西六丁目北","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Imafukunishi roku-chōme kita"
e1f,d0e,"大阪市交通局",,"今福西六丁目西","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Imafukunishi roku-chōme nishi"
e1f,d0f,"大阪市交通局",,"蒲生中学校東","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"蒲生中学校 Azuma"
e1f,d10,"大阪市交通局",,"鴫野西二丁目","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Shiginonishi nichōme"
e1f,d11,"大阪市交通局",,"城東スポーツセンター","赤バス城東ループ","Osaka Municipal Transportation Bureau",,"Jōtō supōtsusentā"
e1f,d14,"大阪市交通局",,"地下鉄鶴見緑地","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Chikatetsu Tsurumiryokuchi"
e1f,d15,"大阪市交通局",,"咲くやこの花館","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,Sakuyakonohanakan
e1f,d16,"大阪市交通局",,"今津北二丁目","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Imadzukita nichōme"
e1f,d17,"大阪市交通局",,"今津公園","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Imazu kōen"
e1f,d18,"大阪市交通局",,"今津南二丁目","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Imadzuminami nichōme"
e1f,d19,"大阪市交通局",,"今津南一丁目","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Imadzuminami ichi-chōme"
e1f,d1a,"大阪市交通局",,"放出東","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,Hanatenhigashi
e1f,d1b,"大阪市交通局",,"住吉川小学校","赤バス住之江ループ","Osaka Municipal Transportation Bureau",,"Sumiyoshi-gawa shōgakkō"
e1f,d1c,"大阪市交通局",,"榎本公園","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Enomoto kōen"
e1f,d1d,"大阪市交通局",,"今津諸口橋","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Imazu Moroguchi hashi"
e1f,d1e,"大阪市交通局",,"諸口二丁目","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Moroguchi nichōme"
e1f,d1f,"大阪市交通局",,"諸口四丁目","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Moroguchi yonchōme"
e1f,d20,"大阪市交通局",,"諸口四丁目北","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Moroguchi yonchōme kita"
e1f,d21,"大阪市交通局",,"鶴見スポーツセンター","赤バス鶴見緑地～放出東ルート","Osaka Municipal Transportation Bureau",,"Tsurumi supōtsusentā"
e1f,d22,"大阪市交通局",,"安立第一福祉会館","赤バス住之江ループ","Osaka Municipal Transportation Bureau",,"Adachi dai ichi fukushi kaikan"
e1f,d23,"大阪市交通局",,"阪南町二丁目南","赤バスあべのループ","Osaka Municipal Transportation Bureau",,"Han'nan machinichōme minami"
